id,trip_duration_min,distance_km,battery_level_start,temperature_c,wind_speed,demand_index,distance_km_noisy,city_zone,scooter_model,is_weekend,rental_price,avg_price_last_week
70,47.473462311316155,13.908208819263681,20.904202927121798,8.698958352735147,4.554655720063617,0.5003051563545148,15.51139730135512,suburb,C,0,20.7411069215608,20.646664252045777
71,15.929362484379482,5.1150132549664855,,29.61636193977099,5.821448028147421,0.8940995361061592,3.186013695191745,park,B,1,14.822142882117848,14.91996563617025
72,5.303716441798132,2.185804294045042,44.51462581626973,10.227434114740356,3.5677049034925123,0.9198709341305428,0.5531874405357735,park,B,0,5.376897546445249,5.587596983614104
73,49.85037856501588,7.84686261134151,23.220640240738568,8.258828251081638,1.6427044945592806,0.05515659060178546,11.687617050375035,center,A,1,10.214906995149294,10.115171941670589
74,43.87715391161894,9.911712308726186,67.06817767865226,10.08837184717241,5.037194345899563,0.8206415603544788,12.538101221616902,center,C,0,20.54912348352181,21.159696351774674
75,45.0953942422543,8.341643439430676,51.81475315464438,24.226528328993105,8.30202884345762,0.03769739042267062,8.29436566943852,center,B,0,10.907900905714756,11.350570251559757
76,47.419869067727014,8.955662801867133,97.90403306857196,15.63764148179607,6.640122280676023,0.36716962569502265,9.341722461493157,center,C,0,15.426995578994578,16.245043617393172
77,9.07245584537497,2.824275769821705,,19.13539849381345,3.3836786592521584,0.5422999756210791,1.878006165400922,center,A,1,5.888503939739724,5.522071553850742
78,24.715615069934994,4.1138846109755445,42.019134482960666,,,0.14810079862712744,4.762413682276055,center,B,0,5.433487180726624,5.4980787068325645
79,11.372798273882134,3.527889653754094,76.75510917071799,,9.12207571249182,0.7463138125690768,2.452116802670387,center,C,0,7.502737215182682,7.086633500032785
80,52.47068842315765,13.289777542963146,41.719360203416905,16.145638745675406,2.0934839938409877,0.008354704172138572,10.24124689651557,park,C,0,11.651561772671302,11.324120071181119
81,39.28139697551568,12.979844887024726,92.3394633126052,25.416381080040587,0.39417585120362975,0.16859904843403684,10.99751120725815,center,A,1,16.46378989623328,16.365909656052917
82,23.199391366895703,6.604638876803553,49.97775764059011,27.13097196768913,7.413087083507622,0.5807968298534757,6.636277998579434,park,B,0,13.038612823641161,12.946159273444145
83,8.4957092657313,1.402577902714916,63.98948502209642,7.167664189891005,8.276102613491533,0.7143875620372924,-0.29402295053896554,center,C,0,7.2350780242134185,7.34604913427772
84,22.10402769436142,4.731379113558601,24.045848305938307,18.45907755252557,9.678645659513553,0.9166431026939161,4.630462916188299,suburb,A,0,12.61307024773578,12.579872812608698
85,22.88508271147109,5.94511420005964,54.08969903617846,27.830742156981763,8.898363940883108,0.7054966519346239,4.333122640910346,park,C,1,13.16378417205585,13.403776540808902
86,45.12833980859352,7.822866031718604,86.5890831728796,14.699318859947159,6.005347682064148,0.671779270254866,6.649335147965614,center,A,1,17.15045380822031,17.246125320746273
87,40.06566092453672,9.142076879023117,84.45190442906735,25.739145785709216,5.300523392123808,0.3943411463506643,10.421824838642905,center,C,0,17.020920574362126,17.51518051903018
88,53.79670084169796,8.704550901389117,37.9454847082821,8.342391359985905,0.2784105126258629,0.0012844255268014138,9.075771722849275,center,C,0,10.743668541740758,10.992309609778793
89,30.97182088390721,5.177307301056089,38.086325680845015,28.384862241694968,2.4665644684477783,0.12015925873562194,5.162810669086069,center,A,1,9.241387526766012,8.88769935276867
90,11.577683526606593,2.5570737340785135,85.38442497705894,23.785582938282566,4.596147517329264,0.5345545447560391,3.87551969368449,park,B,1,6.423544033138771,6.379897634735584
91,44.228463297264724,7.7325956240954135,,28.53335981967254,6.2850390008356785,0.6751298858444197,8.453508514116434,park,A,0,14.82568518794122,14.802281905498845
92,46.84317767392936,12.246105869378813,27.628873701840284,21.91543083881266,5.572518333184107,0.4174482838964625,14.415950806255864,center,B,1,20.769020161035172,20.900991584166448
93,35.87024586632229,10.893677520215883,56.00469115409802,14.085098299985676,7.426359896816905,0.7306790115283902,10.203888626743172,center,C,0,21.452245222258007,21.774828951008647
94,47.40319489750085,14.997331061808504,46.996342317138314,28.454529313118062,2.7976693088704083,0.5218622953321788,14.352878594017241,center,C,0,27.175232063265874,27.26001331688101
95,32.15875780004149,4.640935998331683,89.65507643659515,11.889169407729462,5.649526076524732,0.07417619559431221,2.6892720987446648,center,A,1,7.456788741354345,7.630237313240158
96,33.75030561600967,6.521013897986747,,13.304313051543314,0.8814224339079213,0.19201625096794883,5.877542821928118,suburb,A,0,10.450986080337684,10.110717983302093
97,28.51475600972023,4.970926789537183,36.89007540464299,22.520210450043507,4.13665523583207,0.8399982232439429,6.4180816309908515,center,B,1,14.367595680720347,14.229835181405022
98,6.398051970925236,1.7647361799056573,80.19746700691954,24.132907488134656,7.50160832954601,0.7249127466244395,3.7147172382988582,suburb,B,0,6.275408139544853,5.701771535676698
99,10.934028484631746,2.9907701895720553,24.103507918497247,28.235087096228845,6.93400853429044,0.894761987012495,4.4312279417020575,center,B,0,9.17960570799726,9.312190507468229
100,6.728605212770384,1.6138532816535913,59.40283045714314,10.120060226405236,9.90642737172179,0.11755724912093657,-1.0774345181705631,center,A,1,5.827183642605874,6.079633014471557
101,40.00257261950792,13.964328797514783,55.3685627743776,24.9499508804806,2.7789112598775603,0.9902225346150739,15.589046616505884,suburb,C,0,31.262746963412468,30.86705185342282
102,22.289578959197968,3.1886816160799643,46.752094319099896,23.463651334924087,4.981892991739791,0.2094067139499336,0.4309036811718583,center,A,0,7.450186093462596,7.497720454813347
103,32.971388014058654,8.718692646030982,51.565785225513906,6.594863906339947,3.295304137739967,0.01177987628664201,10.065868632214503,park,C,1,10.585500974003129,10.554817613824984
104,54.91615606593512,15.539370671891534,62.39524695441864,14.680578530255174,4.406031140591748,0.9974229390535542,14.987693882034952,park,A,0,32.86157188541699,33.36810384746921
105,18.71107260318812,5.376205109993382,32.90938867107065,12.069136426502464,8.569501298693881,0.28107388544511314,6.430005080894166,center,A,0,6.913779711261226,6.64546867509842
106,27.571060766959636,7.759927342491953,65.75967026268742,12.612260608850761,6.842090751884866,0.6680194525125599,5.761254820650104,center,B,1,16.348640382405396,16.62408760705182
107,46.55531261986768,14.87943393785981,84.4345863439989,29.57367198886752,8.824411913475817,0.1766823141763052,16.63618538691903,park,C,0,17.181795097988427,17.52471681610193
108,17.583899102039236,4.3079189751620275,,21.069435336998197,2.0351110833188644,0.5802285321991417,2.110456856004694,park,A,1,12.1992363260808,12.140750939105441
109,9.233895040583615,3.1464288814895687,32.311992375501895,22.941903944837488,8.73361117841438,0.9040349864545593,2.143746515209802,park,A,1,10.044868470704166,10.132617550092768
110,20.936329910257243,3.8384595508864123,31.939957579317912,29.415440932875228,0.5976227417838442,0.3201811674284386,2.3413176092328594,center,C,0,9.417862365644494,9.74109945356821
111,13.867170798970243,4.819879844073965,41.453949419593066,14.430044561440967,8.885992804371524,0.6702539760443592,2.188452564840216,park,A,0,10.379221300914672,10.049370380712105
112,56.13337087884152,14.246906022427504,48.88597810728298,25.04600421132015,3.290737794607279,0.1879035887984165,14.388697373810206,center,C,1,17.770586907341798,17.64244180108713
113,49.446620876042935,15.715476998577564,52.67644651267861,15.863274082612385,3.145876334140665,0.6247953987187252,18.424610675333007,suburb,B,0,25.717229996615416,25.77310160984883
114,39.83720660807329,9.979605144417793,74.37577734666762,26.738341795374495,5.120885766986639,0.33645035181751015,13.979962977897806,park,B,0,14.47672569806328,15.095933245115342
115,52.93033246032447,15.129651808115748,24.534434573266832,9.51643853278258,9.406901877232318,0.21120825858795167,15.275385488745119,center,C,0,19.05160226271539,18.931671008898952
116,49.20196422945129,13.15476029888834,22.77381633808531,28.69215442660699,0.4778136468140537,0.31318205070363514,14.829782211489622,park,B,0,17.715118291444927,17.63452193516696
117,15.26135323873197,4.876364132862949,51.35284503551272,10.469292710271992,3.522309750707453,0.17884106850779935,5.224506089755755,center,C,0,7.683037206038006,8.147163732254187
118,54.09074491694878,9.172421148431454,75.77309537103844,13.155512674523289,,0.9019161078378828,9.920745940583773,park,A,1,19.538432282863265,19.737325994291773
119,34.66382330536079,6.153055410074173,35.47482743651861,,3.960544774354667,0.39718688631712884,5.639832433383315,center,A,1,12.437364392632231,13.092127852925145
120,49.40920853402344,9.83995569420677,71.32035850050013,14.843878539135167,1.99156897597067,0.24527930497436734,10.132571082340673,park,C,0,14.102773735304895,14.430747341411914
121,54.28502149579213,9.433993176651702,40.786251035223955,20.205284419161167,4.247941813314117,0.4484078410159329,10.240211233561345,center,A,0,16.98013142852588,16.93632949145563
122,22.49019112345251,7.213310992734734,90.8868887050813,16.11433752673571,3.855525014916693,0.32053616680649555,6.345621399420237,suburb,B,0,10.330551093442844,10.244074212444701
123,11.052855849022222,1.7700651754216774,,23.559248427244547,9.154162014667035,0.744419253813326,1.6538237255821955,suburb,A,0,6.71290143060371,6.465523110812304
124,17.53643393980679,5.715515272048798,43.78297634250612,10.708281309215272,7.619343757430971,0.9712199118854944,5.627870093552565,center,A,1,13.510974306234475,13.119466930545265
125,28.490928374444096,6.121074695409303,38.39950031705924,6.461449680921925,5.0511555574400635,0.4380336566976468,7.36067967140509,center,C,1,12.055734450026712,12.157979137518527
126,49.99081212573712,8.923256359945507,52.9043177652985,12.498234936826655,9.883705667215711,0.8610333999722404,7.324208102503986,suburb,B,1,20.695904283333128,20.883987532414082
127,52.34018207909889,15.963639277331298,39.242526814411896,16.857716621710757,4.652775312759233,0.5658630735596195,15.886325964419822,center,A,0,25.652229041388324,25.876449399863095
128,5.382367179215489,0.5696291657154223,73.79070746333629,9.200501304816964,0.5823783082027523,0.15723566509423348,3.4376373692944684,suburb,A,0,1.3938812570105195,1.356838072149038
129,33.091101641766116,8.367481118080049,86.08517476386284,13.869932241409717,2.622743218149849,0.6906227420813416,10.113571346958954,center,C,0,15.55703017625742,16.1360645869045
130,27.957605173182845,7.299570490596761,73.84737047289735,14.999575457339214,,0.5134344971258201,9.323339063929819,park,C,0,13.427341179170536,13.019807673581617
131,17.215929575890165,4.650190553967484,85.94803577994796,,1.569026241461201,0.6506065232521034,4.686838314234535,center,B,0,11.22605958988078,10.78455878671829
132,11.592595203352555,2.598188782427158,51.75937297659793,19.582681204605116,9.47565126324043,0.889687412571665,3.0796851279561928,center,A,1,9.46438869708417,9.218502218721472
133,23.568834427199537,8.700596053242144,32.50535765670887,27.108585699282187,7.668488978177731,0.4404345706560461,10.203950303296532,center,C,1,16.549157624316884,16.55094383028034
134,56.86003371518856,18.810579538094068,79.03607579180738,8.79357282382631,2.6828720042777263,0.9011776232173556,21.150962832390462,center,C,1,38.13454487962971,37.805410047533265
135,22.77616126114154,5.9974463407882,48.83796041132431,19.94520033503785,5.908045335179159,0.7506690142816549,3.0700419714638705,center,C,1,15.703008918412822,16.107090577044513
136,33.53348419588514,5.9837221794172555,73.7016660183306,21.618480122771157,7.214491571095721,0.48860492587798476,4.010560218842487,center,B,0,12.710286980463156,12.488597362496341
137,43.66604273923478,12.02052996161865,41.65151535854125,15.483367010482208,9.41278928906798,0.6032221356579637,13.98469611372262,park,C,0,20.00491680997598,19.72965486660406
138,24.99962813086117,4.525668315818894,26.49837078453381,22.52743968410675,8.816353491754107,0.32558113251901144,4.110334282165689,suburb,B,0,9.423342084486682,9.739865762367577
139,58.44801454965284,9.028604692043167,99.40654363902107,15.2682885872753,5.151922261382137,0.9835972997387742,8.021023508156052,suburb,B,0,22.069729364961393,22.131960106395557
140,57.934601221816116,11.543683840133685,32.49612063444794,17.615932199435875,7.746526197930176,0.667351163050396,9.662442359640279,center,A,0,23.944928374935046,24.180338749721074
141,18.848026270395028,3.5691786867379687,99.07367951707849,5.1838261138606745,5.62144753827585,0.043846852496629896,2.7366536344218044,suburb,A,1,7.746487058275289,7.732209530240195
142,32.348667824081204,10.787500960364484,98.18239460531578,22.29300285336722,5.527038900455401,0.32662190574800876,8.683947035228748,center,B,0,15.762969885575853,15.84449586500386
143,21.54830703992233,5.746469335613436,,21.53356697361811,1.147419583381919,0.6233144337590575,8.883110744712152,suburb,A,0,11.332214513671447,10.90214967799033
144,20.66622719076072,6.199688734382941,72.7538369665598,5.960021933158614,1.2613765801615207,0.0563332777992398,6.166034656412081,center,A,0,9.766567706320197,9.72221562798145
145,7.028782104499304,1.7911457716044652,,14.206252684878327,,0.023884191319142767,1.7042199589603888,center,C,0,5.838530893982623,5.524114043241901
146,38.526038368894326,9.124736012454967,89.28812363022678,,2.688615449790066,0.45002423952780257,10.006851025206714,center,A,0,15.694795487636862,16.281112931611013
147,32.64734627758738,6.6653779375917495,43.15516172955903,15.51841406421542,0.21036902460468632,0.33269017969267,8.108895691491604,park,B,0,8.49558968198064,8.883436103303103
148,7.831331318749415,1.2118658119890768,57.41449699879016,17.54863512829604,7.228392039002123,0.4382986080331659,2.6306980468210357,center,A,0,4.160031466885998,3.9638543597281295
149,20.325555533013627,3.303806421816629,69.55119754932015,27.748253953992965,0.3248659669016496,0.26269330988000517,4.914239337677986,suburb,C,1,7.528978627052472,7.466711950304713
150,54.954623728165956,18.67292707595591,,22.93154689664391,5.952768411040545,0.1647177469429809,17.726658749769626,center,B,0,20.76482124654191,20.716695513537005
151,18.175903986683483,5.449448507605573,54.19891632722144,19.55175327810559,5.391937941273143,0.6891433569803377,5.002648300170281,suburb,A,0,12.326443133396479,12.972630103208813
152,12.96921796501727,3.1879121972473463,46.422773400166754,24.945117033526813,9.688146905778044,0.5145711162678005,4.341459680410759,park,B,0,8.4839220297232,8.60284152028016
153,31.919901815265966,9.172197841718003,65.13854533476288,26.609156661399332,4.842131393476416,0.20015421124936683,8.381114249258573,center,A,1,15.21075233126852,15.082392051082573
154,59.21077497608304,15.048386580440434,88.04596224120928,16.42220179343167,,0.3195894262599983,15.040726632399597,center,C,0,22.32634884490949,22.370354397874173
155,18.313039933132522,5.459189817620716,,16.877709123295887,5.516879678064617,0.5918079076633259,6.057335464257938,park,A,1,9.666737177985748,9.20563989679739
156,41.96745510732332,14.093330159371591,94.75464310027532,14.651273391295895,8.410961706161014,0.07222934827247784,15.271107782837156,suburb,B,1,16.231748364255076,16.20964637127108
157,46.88907884307947,11.240918064034433,75.12701229985836,29.167653500461515,9.968492842814399,0.14745300926617955,8.574396620479131,center,B,1,17.400684458961617,17.076416233663995
158,18.07006491958198,4.241073945203189,85.86185701440242,22.42915635725876,4.303431736890725,0.07324560410739012,5.313192420036606,suburb,B,0,8.99385598493129,8.43955617772222
159,45.051899173652274,13.47491635135697,64.49525541040093,7.080576655201807,3.202987424967425,0.8123173327141189,13.124330264579383,suburb,A,0,24.229537887009528,24.825510124530986
160,25.228072299558928,8.583852517860292,82.36133611392508,26.573990582825463,9.06653296951999,0.7524092332120093,9.645039084156863,center,A,0,17.4877540833725,17.479656183691052
161,39.77682068264687,7.387935712881735,21.296031787157375,17.013998520906704,1.9124212907612137,0.7533129318792571,8.553333251413978,park,A,0,16.62382116399139,16.392345194011323
162,39.844134091849206,10.9281457757303,85.47043398236282,6.7188476605621865,6.154289150329266,0.716325343476028,13.340018367409037,center,C,0,19.81493624692364,19.30578246591925
163,34.46760762411172,8.639277162601525,23.211108726829323,18.742931379082776,4.057144241809477,0.6693854236698692,10.66945763403333,center,C,1,16.301370063677822,16.23503527433571
164,9.965937352992457,2.6087657282150687,91.193070109029,15.429106974392552,0.41082364955555284,0.476991915378175,4.628623222130512,suburb,C,1,8.085921329540625,8.041168333956046
165,50.94163725740809,8.777059027664611,99.35701977909146,26.943735121565624,3.4728847430569774,0.642278163507115,10.94256450641397,center,B,0,17.45894237735903,17.688457885427955
166,22.64290357344547,6.376062467201833,43.525396974142225,10.099865090234683,2.6522852250267457,0.03836155478797465,6.813130944425752,center,B,0,6.429584511987159,6.143434249823938
167,15.258518071991983,5.13905297573668,36.82548450286349,25.661615237304574,6.860911539434868,0.6214644226567846,5.1873306062919395,suburb,B,1,13.277369053807854,13.117241611289831
168,7.242632785512015,0.9354607066969697,81.22906910864326,18.942217279636317,9.487904976919182,0.7778777055368772,2.244686331464471,park,B,0,4.922659662262787,4.645282202079359
169,37.4991118753533,7.966914858278008,,6.365257580336726,2.6804718737863773,0.5003583603843902,9.065036285427542,park,B,0,12.989965909355067,12.924550917239044
170,42.266039901325534,14.55141427860109,89.24499065377628,29.296132533137115,8.114659391516817,0.35751332842723693,14.0878149234937,park,A,0,18.524664836685655,17.92676664803831
